forecast_date,Year1,Month1,Day1,Weekday,Season,Max_Temperature,Min_Temperature,Avg_Temperature,Max_Humidity,Min_Humidity,Avg_Humidity,Min_Rainfall,Max_Rainfall,Avg_Rainfall,Max_Heat_Index,Min_Heat_Index,Avg_Heat_Index,saturday,sunday,Holiday,working_day,holiday_name,offered calls
29/05/2019,2019,5,29,4,2,35,28,31.2,82,61,72.789473,0,0,0,47,33,39.936842,0,0,0,1,.,5959
30/05/2019,2019,5,30,5,2,35,28,31.063157,81,58,72.210526,0,0,0,47,34,39.526315,0,0,0,1,.,5967
31/05/2019,2019,5,31,6,2,35,28,31.126315,79,59,71.547368,0,0,0,47,33,39.136842,0,0,0,1,.,6348
1/6/2019,2019,6,1,7,2,35,28,31.357894,81,58,71.326315,0,0,0,46,34,39.768421,1,0,0,1,.,5709
2/6/2019,2019,6,2,1,2,35,29,31.410526,82,60,72.452631,0,0,0,47,35,40.442105,0,1,0,0,.,4175
3/6/2019,2019,6,3,2,2,35,29,31.494736,80,62,73.147368,0,0,0,47,37,40.778947,0,0,0,1,.,7031
4/6/2019,2019,6,4,3,2,35,29,31.347368,79,61,72.778947,0,0,0,47,36,40.326315,0,0,0,1,.,6387
5/6/2019,2019,6,5,4,2,35,29,31.315789,81,62,73.326315,0,0,0,48,35,40.768421,0,0,1,0,Ramzan ID,5332
6/6/2019,2019,6,6,5,2,35,29,31.589473,82,61,73.378947,0,0,0,47,37,41.273684,0,0,0,1,.,7177
7/6/2019,2019,6,7,6,2,34,29,30.810526,86,69,79.336842,0,0,0,50,37,41.4,0,0,0,1,.,6382
8/6/2019,2019,6,8,7,2,35,29,31.642105,87,64,76.673684,0,0,0,49,38,42.642105,2,0,0,1,.,7458
9/6/2019,2019,6,9,1,2,35,29,31.452631,86,61,75.263157,0,0,0,48,38,41.8,0,1,0,0,.,6867
10/6/2019,2019,6,10,2,2,36,25,30.715789,93,63,77.010526,0,29,0.305263,51,26,40.042105,0,0,0,1,.,10251
11/6/2019,2019,6,11,3,2,36,25,30,94,62,79.6,0,16,0.168421,51,27,38.273684,0,0,0,1,.,10097
12/6/2019,2019,6,12,4,2,32,26,28.452631,92,64,80.389473,0,1,0.010526,41,28,34.042105,0,0,0,1,.,6436
13/06/2019,2019,6,13,5,2,33,26,28.705263,91,71,82.610526,0,15,0.157894,45,29,35.473684,0,0,0,1,.,5343
14/06/2019,2019,6,14,6,2,33,25,28.505263,96,73,85.978947,0,113,1.189473,45,28,35.48421,0,0,0,1,.,7252
15/06/2019,2019,6,15,7,2,32,26,28.378947,95,78,88.810526,0,98,1.031578,45,29,36.157894,1,0,0,1,.,8032
16/06/2019,2019,6,16,1,2,33,28,29.642105,92,71,83.547368,0,20,0.210526,45,34,38.694736,0,1,0,0,.,4495
17/06/2019,2019,6,17,2,2,33,28,30.052631,92,69,81.021052,0,26,0.273684,46,33,39.063157,0,0,0,1,.,6818
18/06/2019,2019,6,18,3,2,31,26,28.578947,93,75,85.252631,0,32,0.336842,42,30,35.705263,0,0,0,1,.,5605
19/06/2019,2019,6,19,4,2,33,26,28.526315,96,72,87.336842,0,17,0.178947,46,28,35.757894,0,0,0,1,.,6598
20/06/2019,2019,6,20,5,2,34,28,30.663157,89,64,77.989473,0,0,0,47,34,39.957894,0,0,0,1,.,7156
21/06/2019,2019,6,21,6,2,35,28,30.926315,88,62,76.2,0,0,0,48,35,40.031578,0,0,0,1,.,5765
22/06/2019,2019,6,22,7,2,35,28,30.8,84,62,74.852631,0,0,0,46,34,39.4,2,0,0,1,.,5041
23/06/2019,2019,6,23,1,2,34,29,30.873684,81,62,74.010526,0,0,0,46,35,39.642105,0,1,0,0,.,3924
24/06/2019,2019,6,24,2,2,31,27,29.136842,90,73,80.789473,0,10,0.105263,40,32,36.315789,0,0,0,1,.,5626
25/06/2019,2019,6,25,3,2,34,27,29.652631,89,67,80.621052,0,8,0.08421,47,32,37.726315,0,0,0,1,.,4802
26/06/2019,2019,6,26,4,2,34,27,30.08421,91,66,78.989473,0,1,0.010526,47,33,38.431578,0,0,0,1,.,5632
27/06/2019,2019,6,27,5,2,35,26,28.915789,94,61,85.063157,0,32,0.336842,47,30,36.157894,0,0,0,1,.,4835
28/06/2019,2019,6,28,6,2,29,25,26.315789,98,86,94.378947,0,605,6.368421,37,26,30.389473,0,0,0,1,.,12279
29/06/2019,2019,6,29,7,2,28,23,25.515789,98,89,95.578947,0,394,4.147368,35,22,27.926315,1,0,0,1,.,13883
30/06/2019,2019,6,30,1,2,27,25,25.715789,98,90,97.147368,0,148,1.557894,32,25,28.673684,0,1,0,0,.,6118
1/7/2019,2019,7,1,2,3,26,24,25.178947,99,98,98.821052,0,965,10.157894,31,24,26.88421,0,0,0,1,Extremely Heavy Rainfall,13475
3/7/2019,2019,7,3,4,3,29,24,25.4,100,84,96.368421,0,658,6.926315,37,24,27.915789,0,0,0,1,Water logging,43550
4/7/2019,2019,7,4,5,3,31,25,26.968421,98,76,92.168421,0,57,0.6,41,27,31.936842,0,0,0,1,.,14128
5/7/2019,2019,7,5,6,3,31,25,26.8,97,83,94.305263,0,136,1.431578,43,26,32.010526,0,0,0,1,.,8865
6/7/2019,2019,7,6,7,3,31,25,27.189473,98,82,94.073684,0,117,1.231578,43,27,33.031578,0,0,0,1,.,7053
7/7/2019,2019,7,7,1,3,29,25,27.147368,98,86,93.410526,0,239,2.515789,39,28,32.652631,1,0,0,1,.,6880
8/7/2019,2019,7,8,2,3,30,26,28.768421,96,85,89.273684,0,21,0.221052,41,30,37.157894,0,1,0,0,.,4294
9/7/2019,2019,7,9,3,3,29,25,27.178947,98,88,93.789473,0,451,4.747368,37,28,33.115789,0,0,0,1,.,7941
10/7/2019,2019,7,10,4,3,31,26,28.347368,97,80,89.894736,0,80,0.842105,44,29,36.147368,0,0,0,1,.,4427
11/7/2019,2019,7,11,5,3,28,25,26.578947,98,90,95.105263,0,177,1.863157,35,27,30.873684,0,0,0,1,.,7260
12/7/2019,2019,7,12,6,3,31,26,28.157894,98,80,91.705263,0,40,0.421052,44,28,35.631578,0,0,0,1,.,7073
13/07/2019,2019,7,13,7,3,32,25,28.494736,98,78,88.989473,0,57,0.6,45,27,36.168421,0,0,0,1,.,6383
14/07/2019,2019,7,14,1,3,30,26,27.88421,95,83,91.157894,0,77,0.810526,41,30,35.063157,2,0,0,1,.,6015
15/07/2019,2019,7,15,2,3,32,27,29.08421,92,75,86.515789,0,11,0.115789,44,33,37.305263,0,1,0,0,.,3676
16/07/2019,2019,7,16,3,3,32,27,29.431578,93,76,84.631578,0,2,0.021052,45,33,38.421052,0,0,0,1,.,6013
17/07/2019,2019,7,17,4,3,32,27,28.863157,96,75,87.2,0,28,0.294736,45,31,36.621052,0,0,0,1,.,6035
18/07/2019,2019,7,18,5,3,33,27,29.621052,94,69,82.957894,0,2,0.021052,47,31,38.168421,0,0,0,1,.,5780
19/07/2019,2019,7,19,6,3,34,27,30.010526,94,63,80.357894,0,9,0.094736,46,32,38.442105,0,0,0,1,.,6328
20/07/2019,2019,7,20,7,3,35,27,30.221052,92,63,78.726315,0,0,0,47,33,38.821052,0,0,0,1,.,5960
21/07/2019,2019,7,21,1,3,34,26,28.957894,95,69,85.4,0,29,0.305263,48,28,36.452631,1,0,0,1,.,6114
22/07/2019,2019,7,22,2,3,34,26,29.6,95,66,83.473684,0,1,0.010526,48,30,37.810526,0,1,0,0,.,4398
23/07/2019,2019,7,23,3,3,34,26,29.357894,97,66,83.810526,0,35,0.368421,47,28,37.242105,0,0,0,1,.,6148
24/07/2019,2019,7,24,4,3,32,27,28.936842,94,75,85.863157,0,17,0.178947,44,33,37.147368,0,0,0,1,.,6642
25/07/2019,2019,7,25,5,3,28,25,26.28421,98,89,96.494736,0,467,4.915789,36,27,30.210526,0,0,0,1,.,7027
26/07/2019,2019,7,26,6,3,30,25,26.715789,97,87,95.389473,0,112,1.178947,41,27,31.621052,0,0,0,1,.,5852
27/07/2019,2019,7,27,7,3,31,25,26.842105,99,80,94.252631,0,480,5.052631,43,27,31.736842,0,0,0,1,.,6756
28/07/2019,2019,7,28,1,3,29,24,26.578947,99,88,94.652631,0,285,3,38,25,30.821052,2,0,0,1,.,8523
29/07/2019,2019,7,29,2,3,30,25,28.031578,97,82,88.357894,0,24,0.252631,40,27,34.536842,0,1,0,0,.,4647
30/07/2019,2019,7,30,3,3,28,26,27.178947,98,85,91.526315,0,58,0.610526,36,28,32.421052,0,0,0,1,.,6237
31/07/2019,2019,7,31,4,3,27,24,25.505263,99,93,97.315789,0,251,2.642105,32,23,27.873684,0,0,0,1,.,6221
1/12/2019,2019,12,1,1,1,28,26,26.968421,98,88,92.126315,0,19,0.2,35,28,31.989473,0,0,0,1,.,5365
2/12/2019,2019,12,2,2,1,34,26,28.915789,86,53,71.842105,0,0,0,41,28,33.231578,0,1,0,0,.,1138
3/12/2019,2019,12,3,3,1,34,25,28.926315,83,51,71.6,0,0,0,43,27,33.242105,0,0,0,1,.,1224
4/12/2019,2019,12,4,4,1,33,25,28.768421,82,51,68.515789,0,0,0,38,27,32.421052,0,0,0,1,.,1284
5/12/2019,2019,12,5,5,1,34,26,28.968421,84,50,68.052631,0,0,0,39,27,32.894736,0,0,0,1,.,1291
6/12/2019,2019,12,6,6,1,32,26,28.378947,93,57,76.115789,0,5,0.052631,37,28,32.705263,0,0,0,1,.,2733
7/12/2019,2019,12,7,7,1,33,26,28.831578,75,46,61.947368,0,0,0,36,28,31.326315,0,0,0,1,.,2675
9/12/2019,2019,12,9,2,1,33,25,27.842105,69,42,58.578947,0,0,0,36,26,29.431578,1,0,0,1,.,1819
10/12/2019,2019,12,10,3,1,32,24,27.505263,75,48,61.431578,0,0,0,37,25,29.505263,0,1,0,0,.,21
11/12/2019,2019,12,11,4,1,33,24,28,76,53,67.505263,0,0,0,40,25,30.989473,0,0,0,1,.,1712
12/12/2019,2019,12,12,5,1,34,25,28.221052,81,50,69.768421,0,0,0,41,25,31.368421,0,0,0,1,.,2724
13/12/2019,2019,12,13,6,1,32,25,27.863157,82,60,72.073684,0,0,0,38,25,31.08421,0,0,1,1,Datt Jayanti,2682
14/12/2019,2019,12,14,7,1,31,24,26.789473,80,53,66.410526,0,0,0,33,25,28.326315,0,0,0,1,.,2635
15/12/2019,2019,12,15,1,1,31,23,26.221052,81,56,70.642105,0,0,0,34,23,27.915789,0,0,0,1,.,2419
16/12/2019,2019,12,16,2,1,31,22,25.578947,81,53,68.863157,0,0,0,34,22,26.947368,2,0,0,1,.,2375
17/12/2019,2019,12,17,3,1,31,21,25.557894,80,55,70.315789,0,0,0,37,22,27.378947,0,1,0,0,.,1480
18/12/2019,2019,12,18,4,1,33,23,26.157894,85,53,73.989473,0,0,0,38,22,27.905263,0,0,0,1,.,2535
19/12/2019,2019,12,19,5,1,32,24,26.810526,82,50,71.231578,0,0,0,36,24,28.947368,0,0,0,1,.,2952
20/12/2019,2019,12,20,6,1,33,23,27.168421,76,43,66.136842,0,0,0,36,24,28.88421,0,0,0,1,.,2999
21/12/2019,2019,12,21,7,1,33,24,27.294736,80,44,64.989473,0,0,0,38,24,29.178947,0,0,0,1,.,2755
22/12/2019,2019,12,22,1,1,33,23,27.115789,80,50,68.4,0,0,0,37,23,29.252631,0,0,0,1,.,2682
23/12/2019,2019,12,23,2,1,32,24,27.126315,79,52,67.989473,0,0,0,35,25,29.210526,1,0,0,1,.,2370
24/12/2019,2019,12,24,3,1,33,24,27.326315,82,46,68.326315,0,0,0,37,25,29.557894,0,1,0,0,.,1581
25/12/2019,2019,12,25,4,1,31,25,27.2,84,52,70.726315,0,0,0,34,26,29.48421,0,0,0,1,.,2661
26/12/2019,2019,12,26,5,1,30,25,27.221052,88,65,77.526315,0,0,0,36,26,30.442105,0,0,0,1,.,2809
27/12/2019,2019,12,27,6,1,28,23,24.789473,99,78,90.08421,0,12,0.126315,32,20,25.526315,0,0,1,0,Christmas,2433
28/12/2019,2019,12,28,7,1,28,23,24.894736,99,74,90.410526,0,0,0,32,21,25.705263,0,0,0,1,Solar Eclipse,2565
29/12/2019,2019,12,29,1,1,29,23,25.8,99,65,79.094736,0,0,0,33,22,27.136842,0,0,0,1,.,2413
30/12/2019,2019,12,30,2,1,33,23,26.536842,75,51,66.610526,0,0,0,37,23,28.421052,2,0,0,1,.,2253
31/12/2019,2019,12,31,3,1,32,24,26.421052,76,55,67.442105,0,0,0,36,24,28.2,0,1,0,0,.,1614
1/1/2020,2020,1,1,4,1,30,23,25.505263,82,57,70.305263,0,0,0,33,23,26.757894,0,0,0,1,.,2471
2/1/2020,2020,1,2,5,1,29,21,24.042105,75,43,61.410526,0,0,0,30,22,25.126315,0,0,0,1,.,2049
3/1/2020,2020,1,3,6,1,29,19,23.010526,77,45,65.410526,0,0,0,30,22,24.536842,0,0,1,0,New Years Day,1474
4/1/2020,2020,1,4,7,1,29,20,23.757894,84,54,71.631578,0,0,0,31,20,24.610526,0,0,0,1,.,2200
5/1/2020,2020,1,5,1,1,28,21,23.515789,80,50,67.757894,0,0,0,29,22,24.473684,0,0,0,1,.,2398
6/1/2020,2020,1,6,2,1,27,19,22.578947,76,52,66.410526,0,0,0,28,22,23.957894,1,0,0,1,.,2252
7/1/2020,2020,1,7,3,1,31,20,24.115789,82,44,65.873684,0,0,0,32,20,25.210526,0,1,0,0,.,1316
8/1/2020,2020,1,8,4,1,33,22,26.210526,78,45,63.547368,0,0,0,38,23,27.831578,0,0,0,1,.,2455
9/1/2020,2020,1,9,5,1,32,23,26.494736,80,54,70.568421,0,0,0,37,23,28.452631,0,0,0,1,.,2500
10/1/2020,2020,1,10,6,1,31,24,26.242105,79,58,68.431578,0,0,0,34,25,28.042105,0,0,0,1,.,2455
11/1/2020,2020,1,11,7,1,30,20,24.2,71,51,61.368421,0,0,0,31,23,25.536842,0,0,0,1,.,2461
12/1/2020,2020,1,12,1,1,31,21,25.094736,72,49,60.863157,0,0,0,34,23,26.936842,0,0,0,1,.,2326
13/01/2020,2020,1,13,2,1,33,23,27.052631,73,47,62.452631,0,0,0,36,24,28.673684,2,0,0,1,.,1756
14/01/2020,2020,1,14,3,1,33,23,26.873684,82,46,69.2,0,0,0,36,23,28.715789,0,1,0,0,.,1108
15/01/2020,2020,1,15,4,1,30,24,26.126315,87,60,77.410526,0,0,0,34,24,27.947368,0,0,0,1,.,1860
16/01/2020,2020,1,16,5,1,30,22,24.978947,90,55,72.094736,0,0,0,34,21,25.789473,0,0,0,1,.,1845
17/01/2020,2020,1,17,6,1,28,20,23.515789,71,49,59.926315,0,0,0,29,23,25,0,0,1,0,Makar Sankranti,1620
18/01/2020,2020,1,18,7,1,26,19,21.48421,75,46,62.852631,0,0,0,27,22,23.726315,0,0,0,1,.,1636
20/01/2020,2020,1,20,2,1,26,17,20.515789,67,41,56.473684,0,0,0,26,23,24.736842,0,0,0,1,.,1559
21/01/2020,2020,1,21,3,1,31,17,23.010526,72,41,59.789473,0,0,0,32,22,25.463157,1,0,0,1,.,1567
22/01/2020,2020,1,22,4,1,33,20,24.736842,81,44,65.28421,0,0,0,36,21,25.957894,0,1,0,0,.,671
23/01/2020,2020,1,23,5,1,34,21,25.926315,77,44,65.147368,0,0,0,38,22,27.431578,0,0,0,1,.,2538
24/01/2020,2020,1,24,6,1,31,22,25.705263,85,53,66.347368,0,0,0,34,21,26.926315,0,0,0,1,.,3058
25/01/2020,2020,1,25,7,1,33,22,26.557894,76,45,62.052631,0,0,0,37,23,28.210526,0,0,0,1,.,2816
26/01/2020,2020,1,26,1,1,34,23,27.347368,73,40,61.105263,0,0,0,39,24,29.147368,0,0,0,1,.,2419
27/01/2020,2020,1,27,2,1,35,23,27.926315,76,43,60.705263,0,0,0,39,24,29.726315,0,0,0,1,.,2488
28/01/2020,2020,1,28,3,1,35,23,27.631578,78,41,62.294736,0,0,0,39,24,29.410526,2,0,0,1,.,2313
29/01/2020,2020,1,29,4,1,33,23,27.263157,82,44,63.989473,0,0,0,38,24,28.936842,0,1,1,0,Republic Day,1510
30/01/2020,2020,1,30,5,1,30,23,25.421052,91,43,72.421052,0,0,0,32,22,26.157894,0,0,0,1,.,2406
31/01/2020,2020,1,31,6,1,30,22,24.947368,85,49,71.052631,0,0,0,32,21,25.736842,0,0,0,1,.,2363
1/2/2020,2020,2,1,7,1,28,20,23.315789,95,52,73.147368,0,0,0,29,19,23.442105,0,0,0,1,.,2018
2/2/2020,2020,2,2,1,1,30,17,22.2,95,37,68.178947,0,0,0,29,15,22.757894,0,0,0,1,.,2257
3/2/2020,2020,2,3,2,1,28,19,23.28421,76,46,62.568421,0,101,1.063157,29,21,24.621052,0,0,0,1,.,2222
4/2/2020,2020,2,4,3,1,30,19,24.273684,76,48,64.336842,0,0,0,32,22,25.663157,1,0,0,1,.,2171
5/2/2020,2020,2,5,4,1,31,21,25.305263,86,46,68.421052,0,0,0,33,21,26.031578,0,1,0,0,.,1535
6/2/2020,2020,2,6,5,1,28,21,24.557894,86,64,77.147368,0,0,0,31,20,25.452631,0,0,0,1,.,2443
7/2/2020,2020,2,7,6,1,30,21,24.894736,88,44,67.915789,0,0,0,32,20,25.48421,0,0,0,1,.,2435
8/2/2020,2020,2,8,7,1,31,20,24.726315,72,40,55.610526,0,0,0,32,22,26.115789,0,0,0,1,.,2495
9/2/2020,2020,2,9,1,1,30,21,24.536842,75,38,55.221052,0,0,0,30,22,25.410526,0,0,0,1,.,2517
10/2/2020,2020,2,10,2,1,29,19,23.178947,70,37,54.526315,0,0,0,28,23,25.031578,0,0,0,1,.,1872
11/2/2020,2020,2,11,3,1,31,20,24.242105,78,45,62.578947,0,0,0,33,21,25.442105,2,0,0,1,.,2247
12/2/2020,2020,2,12,4,1,32,22,26.010526,65,42,56.652631,0,0,0,34,24,27.2,0,1,0,0,.,1203
13/02/2020,2020,2,13,5,1,34,24,27.652631,65,47,57.031578,0,0,0,38,25,29.6,0,0,0,1,.,2563
14/02/2020,2020,2,14,6,1,30,24,26.747368,87,56,73.957894,0,0,0,35,25,28.978947,0,0,0,1,.,2735
15/02/2020,2020,2,15,7,1,32,25,27.410526,79,51,68.673684,0,0,0,37,26,29.88421,0,0,0,1,.,2649
16/02/2020,2020,2,16,1,1,33,25,27.663157,80,48,68.063157,0,0,0,38,25,29.926315,0,0,0,1,.,2792
17/02/2020,2020,2,17,2,1,36,25,28.6,78,38,59.4,0,0,0,40,26,30.221052,0,0,0,1,.,2528
18/02/2020,2020,2,18,3,1,34,24,28.115789,58,36,45.473684,0,0,0,36,25,28.642105,1,0,0,1,.,2397
19/02/2020,2020,2,19,4,1,34,23,27.4,71,40,54.452631,0,0,0,37,25,28.810526,0,1,0,0,.,1190
20/02/2020,2020,2,20,5,1,37,24,29.021052,72,36,57.610526,0,0,0,43,25,31.263157,0,0,0,1,.,2579
21/02/2020,2020,2,21,6,1,36,26,29.252631,63,34,52.989473,0,0,0,39,27,30.715789,0,0,0,1,.,2882
22/02/2020,2020,2,22,7,1,34,25,28.410526,68,37,53.957894,0,0,0,37,26,29.663157,0,0,1,0,Chatrapati Shivaji Maharaj Jayanti,2973
23/02/2020,2020,2,23,1,1,33,24,27.642105,71,38,56.747368,0,0,0,36,25,28.926315,0,0,0,1,.,2865
24/02/2020,2020,2,24,2,1,33,23,27.031578,76,39,57.157894,0,0,0,36,24,28.052631,0,0,1,0,Mahashivratri,2233
25/02/2020,2020,2,25,3,1,34,23,27.968421,66,38,53.147368,0,0,0,38,24,29.463157,2,0,0,1,.,2130
26/02/2020,2020,2,26,4,1,35,24,28.621052,66,30,50.852631,0,0,0,38,25,29.652631,0,1,0,0,.,1434
27/02/2020,2020,2,27,5,1,33,23,27.557894,75,44,59.421052,0,0,0,36,25,29.357894,0,0,0,1,.,2355
28/02/2020,2020,2,28,6,1,36,25,29.473684,68,22,38.157894,0,0,0,35,25,29.305263,0,0,0,1,.,2365
29/02/2020,2020,2,29,7,1,36,25,29.536842,62,25,36.968421,0,0,0,37,26,29.431578,0,0,0,1,.,2247
1/3/2020,2020,3,1,1,2,38,25,29.242105,62,21,40.8,0,0,0,41,26,29.621052,0,0,0,1,.,2387
2/3/2020,2020,3,2,2,2,34,23,28.368421,60,32,46.821052,0,0,0,35,25,29.094736,0,0,0,1,.,2223
3/3/2020,2020,3,3,3,2,33,24,27.821052,75,34,55.747368,0,0,0,34,25,29.042105,1,0,0,1,.,2236
4/3/2020,2020,3,4,4,2,32,24,27.421052,86,41,64.715789,0,0,0,37,24,29.242105,0,1,0,0,.,1386
5/3/2020,2020,3,5,5,2,31,23,26.621052,82,54,65.8,0,0,0,36,25,28.926315,0,0,0,1,.,2114
6/3/2020,2020,3,6,6,2,31,23,26.473684,87,57,71.652631,0,0,0,34,23,27.989473,0,0,0,1,.,2288
7/3/2020,2020,3,7,7,2,30,23,25.968421,79,58,69.673684,0,0,0,32,23,27.505263,0,0,0,1,.,2152
8/3/2020,2020,3,8,1,2,30,22,25.736842,85,60,72.915789,0,0,0,33,22,27.157894,0,0,0,1,.,2339
9/3/2020,2020,3,9,2,2,30,23,26.589473,83,55,67.810526,0,0,0,33,24,28.157894,0,0,0,1,.,2142
11/3/2020,2020,3,11,4,2,30,23,25.831578,80,54,67.126315,0,0,0,33,23,27.126315,1,0,0,1,.,2274
12/3/2020,2020,3,12,5,2,29,22,25.368421,72,49,63.421052,0,0,0,31,23,26.578947,0,1,0,0,.,1314
13/03/2020,2020,3,13,6,2,30,22,25.736842,81,58,70.126315,0,0,0,33,22,27.242105,0,0,0,1,.,1987
14/03/2020,2020,3,14,7,2,30,23,26.2,85,58,71.642105,0,0,0,33,24,27.810526,0,0,1,0,Dhulivandan,815
15/03/2020,2020,3,15,1,2,30,24,26.136842,72,45,63.547368,0,0,0,31,24,27.221052,0,0,0,1,.,2193
16/03/2020,2020,3,16,2,2,30,22,25.547368,77,51,63.747368,0,0,0,31,23,26.536842,0,0,0,1,.,2235
17/03/2020,2020,3,17,3,2,30,21,25.157894,72,44,55.947368,0,0,0,31,22,26.021052,0,0,0,1,.,2243
18/03/2020,2020,3,18,4,2,34,21,26.715789,66,21,49.294736,0,0,0,35,23,27.463157,2,0,0,1,.,2370
19/03/2020,2020,3,19,5,2,37,22,28.452631,70,25,46.652631,0,0,0,39,23,29.052631,0,1,0,0,.,1489
20/03/2020,2020,3,20,6,2,37,25,29.873684,62,32,44.210526,0,0,0,41,26,30.989473,0,0,0,1,.,2787
21/03/2020,2020,3,21,7,2,37,25,29.736842,59,30,48.431578,0,0,0,40,26,31.178947,0,0,0,1,.,2770
23/03/2020,2020,3,23,2,2,34,26,29.673684,77,32,51.589473,0,0,0,39,26,31.652631,0,0,0,1,.,2648
24/03/2020,2020,3,24,3,2,34,25,28.48421,77,33,58.705263,0,0,0,36,26,30.031578,0,0,0,1,.,2639
27/03/2020,2020,3,27,6,2,32,24,27.347368,83,52,68.936842,0,0,0,37,25,29.621052,0,0,1,0,CURFEW,2315
28/03/2020,2020,3,28,7,2,31,24,26.978947,80,60,71.147368,0,0,0,35,24,29.231578,0,0,1,0,CURFEW,2044
29/03/2020,2020,3,29,1,2,33,23,28.336842,88,47,70.631578,0,0,0,40,23,31.431578,0,0,1,0,CURFEW,846
30/03/2020,2020,3,30,2,2,35,25,29.557894,88,52,68.747368,0,0,0,43,26,33.663157,0,0,1,0,CURFEW,1611
31/03/2020,2020,3,31,3,2,34,26,29.905263,79,53,66.715789,0,0,0,44,27,34.968421,0,0,1,0,CURFEW,1829
1/4/2020,2020,4,1,4,2,33,27,29.357894,85,64,74.273684,0,0,0,43,31,35.442105,0,0,1,0,CURFEW,5
2/4/2020,2020,4,2,5,2,35,27,29.568421,83,51,73.673684,0,0,0,46,30,35.568421,0,0,1,0,CURFEW,10
3/4/2020,2020,4,3,6,2,36,26,29.621052,84,52,71.210526,0,0,0,44,29,34.778947,0,0,1,0,CURFEW,1334
4/4/2020,2020,4,4,7,2,36,25,30.010526,77,36,58.431578,0,0,0,45,27,33.294736,0,0,1,0,CURFEW,1151
5/4/2020,2020,4,5,1,2,36,26,30.463157,72,39,55.463157,0,0,0,43,27,33.421052,0,0,1,0,CURFEW,1049
6/4/2020,2020,4,6,2,2,34,26,29.4,68,47,59.568421,0,0,0,40,27,32.473684,0,0,1,0,CURFEW,1701
7/4/2020,2020,4,7,3,2,35,26,29.231578,87,41,65.494736,0,0,0,40,27,32.4,0,0,1,0,CURFEW,1661
8/4/2020,2020,4,8,4,2,34,25,29.357894,85,51,68.08421,0,0,0,43,26,33.589473,0,0,1,0,CURFEW,1258
9/4/2020,2020,4,9,5,2,36,25,30.052631,86,41,67.589473,0,0,0,45,27,34.694736,0,0,1,0,CURFEW,1471
10/4/2020,2020,4,10,6,2,35,26,29.894736,86,48,69.663157,0,0,0,43,29,35.08421,0,0,1,0,CURFEW,1340
11/4/2020,2020,4,11,7,2,35,25,29.705263,89,53,73.168421,0,0,0,45,27,35.48421,0,0,1,0,CURFEW,1552
12/4/2020,2020,4,12,1,2,34,26,29.378947,89,56,75.810526,0,0,0,44,27,35.126315,0,0,1,0,CURFEW,1294
13/04/2020,2020,4,13,2,2,34,26,29.052631,90,54,79.157894,0,0,0,44,30,34.936842,0,0,1,0,CURFEW,1727
14/04/2020,2020,4,14,3,2,32,25,28.421052,90,65,78.789473,0,0,0,41,28,33.526315,0,0,1,0,CURFEW,1439
15/04/2020,2020,4,15,4,2,32,25,28.326315,88,63,75.547368,0,0,0,40,27,32.673684,0,0,1,0,CURFEW,1320
16/04/2020,2020,4,16,5,2,33,25,28.778947,83,57,73.389473,0,0,0,41,27,33.368421,0,0,1,0,CURFEW,1301
17/04/2020,2020,4,17,6,2,35,26,29.536842,87,54,74.810526,0,0,0,45,28,35.463157,0,0,1,0,CURFEW,1199
18/04/2020,2020,4,18,7,2,34,27,30.315789,88,58,74.221052,0,0,0,46,30,37.357894,0,0,1,0,CURFEW,1904
19/04/2020,2020,4,19,1,2,36,27,30.115789,89,59,78.810526,0,0,0,50,32,38.463157,0,0,1,0,CURFEW,1675
20/04/2020,2020,4,20,2,2,35,27,29.947368,91,58,79.273684,0,0,0,47,32,38.105263,0,0,1,0,CURFEW,2187
21/04/2020,2020,4,21,3,2,36,27,30.873684,90,56,75.473684,0,0,0,49,32,39.463157,0,0,1,0,CURFEW,2015
22/04/2020,2020,4,22,4,2,35,28,30.789473,86,58,74.726315,0,0,0,48,33,39.347368,0,0,1,0,CURFEW,2558
23/04/2020,2020,4,23,5,2,34,28,30.463157,88,62,77.294736,0,0,0,47,33,39.052631,0,0,1,0,CURFEW,2191
24/04/2020,2020,4,24,6,2,35,28,30.347368,88,60,78.221052,0,0,0,46,34,38.873684,0,0,1,0,CURFEW,2257
25/04/2020,2020,4,25,7,2,35,27,30.463157,86,57,76.947368,0,0,0,47,33,38.905263,0,0,1,0,CURFEW,2105
26/04/2020,2020,4,26,1,2,36,28,31.526315,86,58,73.705263,0,0,0,49,35,40.978947,0,0,1,0,CURFEW,1838
27/04/2020,2020,4,27,2,2,39,28,33.221052,85,34,59.357894,0,0,0,51,33,39.863157,0,0,1,0,CURFEW,2864
28/04/2020,2020,4,28,3,2,35,28,31.094736,81,58,67.168421,0,0,0,47,31,38.073684,0,0,1,0,CURFEW,2294
